session_key,run_id,broad_no,user_id,category_id,cluster_aware_review_group,score_cluster_aware_consensus,cluster_number,silver_suspicious,gmm_cluster,gmm_max_prob,hdbscan_cluster,score_rule_directional,score_gmm_cluster_aware_rule,score_hdbscan_cluster_aware_rule,viewer_med,viewer_max,chat_mean,unique_mean,zero_rate,zrun_max,gap_med,gap_max,n,start,end
168_19127661,168,19127661,69d1328adbc344d6916344a631e4af95,talk,low_priority,0.707164790174002,0,0,3,0.9998756985572678,1,0.4638689866939611,0.6801385681293302,0.6776500638569605,586.5,765.0,16.860655737704917,9.688524590163937,0.0,0,3.5219388781450025,4.810828422961281,122,2026-05-27 23:00:00,2026-05-28 01:01:00
46_18441526,46,18441526,c8adce2ff4a3618931e07c327e1fa070,리그 오브 레전드,low_priority,0.7070453770044353,0,0,3,0.9999287497002228,1,0.4770726714431934,0.6759815242494226,0.6753512132822477,226.0,266.0,10.652892561983473,5.975206611570248,0.0,0,3.048842098867939,4.446565155811452,121,2026-04-19 17:00:00,2026-04-19 19:00:00
169_19133937,169,19133937,8a933cb3a86c52aadb2483aa4eed72aa,talk,low_priority,0.7068406687137495,0,0,2,0.9999999999999076,-1,0.5527123848515865,0.8108108108108109,0.5599999999999999,1034.5,1407.0,52.15254237288136,25.322033898305083,0.1610169491525423,14,2.982387976470665,6.983789965258135,118,2026-05-28 15:00:00,2026-05-28 16:59:00
149_19047672,149,19047672,f3228c570a0b3b1f0f8306e3479ea46b,talk,low_priority,0.7061753667690208,0,0,3,0.9998575381439021,1,0.4634595701125896,0.6799076212471131,0.6773946360153257,424.0,465.0,14.47107438016529,10.1900826446281,0.0,0,3.461261622404806,5.356586274672012,121,2026-05-23 15:00:00,2026-05-23 17:00:00
110_18850507,110,18850507,aca13f309223eac9b79fcc5215b6fec8,메이플스토리 월드,low_priority,0.7061412487205732,0,0,3,0.9996406469844457,1,0.46310133060388947,0.6797921478060046,0.6775223499361431,477.0,531.0,15.76,10.0,0.0,0,3.4946118263015813,4.039145012867484,25,2026-05-12 17:00:00,2026-05-12 17:24:00
117_18886256,117,18886256,c8e5611851a6df0e76a0ba35d1be2542,V 라이징,low_priority,0.7061241896963493,0,0,6,0.9998252965961723,-1,0.8164278403275332,0.5073770491803279,0.6607361963190185,128.0,151.0,4.766666666666667,3.3833333333333333,0.125,3,3.5188706659050486,4.934473933130692,120,2026-05-14 15:00:00,2026-05-14 17:01:00
140_19003129,140,19003129,c100f81959d1c17044be0541eed56f5b,메이플스토리 월드,low_priority,0.7050665301944729,0,0,3,0.999802700724441,1,0.4785568065506653,0.6767898383371824,0.6698595146871009,1183.0,1412.0,19.917355371900825,14.8099173553719,0.0,0,4.15731936138349,5.532598662272703,121,2026-05-20 23:00:00,2026-05-21 01:00:00
112_18858685,112,18858685,22a8aa0dda121327692faeae44758efa,리그 오브 레전드,low_priority,0.7043329921528488,0,0,3,0.9998936049630375,1,0.46202661207778917,0.6782909930715936,0.6763729246487867,433.0,502.0,14.87603305785124,8.62809917355372,0.0,0,3.359879232331424,5.424950017481403,121,2026-05-12 23:00:00,2026-05-13 01:00:00
143_19013985,143,19013985,21e1510cc1cf976ed33fa35d48837495,메이플스토리,low_priority,0.7042818150801775,0,0,0,0.9992831417420124,0,0.678863868986694,0.6187500000000001,0.6067415730337078,285.0,367.0,10.31967213114754,6.450819672131147,0.040983606557377,1,3.383014390934883,5.886104031450156,122,2026-05-21 20:00:00,2026-05-21 22:01:00
154_19065260,154,19065260,06f0973dc983645a69d97a8ceab740eb,이터널 리턴,low_priority,0.704042988741044,0,0,3,0.99986511852476,1,0.4634595701125896,0.6780600461893764,0.6753512132822477,601.0,667.0,16.917355371900825,11.15702479338843,0.0,0,3.617651944825569,5.139712336371398,121,2026-05-24 17:00:00,2026-05-24 19:00:00
167_19120817,167,19120817,b1099827eb54bab6771bae5c85e887b7,talk,low_priority,0.7038894575230298,0,0,3,0.9997155222512955,1,0.4750255885363357,0.6764434180138568,0.670242656449553,915.5,1638.0,22.131147540983605,12.762295081967212,0.0,0,4.044485548092728,5.678464666671911,122,2026-05-27 20:00:00,2026-05-27 22:01:00
161_19100493,161,19100493,124ca807978c091907e26c2a5c3b307a,아이온2,low_priority,0.7035482770385535,0,0,0,0.9940739476445426,0,0.6531218014329581,0.6247395833333333,0.6132022471910112,143.0,173.0,8.352459016393443,5.778688524590164,0.040983606557377,1,2.8692931984254466,4.969813299576001,122,2026-05-26 15:00:00,2026-05-26 17:01:00
39_18391303,39,18391303,c100f81959d1c17044be0541eed56f5b,메이플스토리,low_priority,0.7029341521664961,0,0,0,0.9997841314007012,-1,0.7236949846468782,0.6229166666666667,0.5760736196319018,1387.0,1430.0,14.842105263157896,11.263157894736842,0.0526315789473684,1,4.922896379788249,7.198931240688173,19,2026-04-16 23:00:00,2026-04-16 23:18:00
142_19009477,142,19009477,5f800579267362c952f76f3c6fe695b2,talk,low_priority,0.7027976799727056,0,0,3,0.9998373834855043,1,0.4671443193449335,0.6769053117782909,0.6725415070242656,801.0,922.0,19.27272727272728,12.303030303030305,0.0,0,3.829919351934586,5.267858159063328,33,2026-05-21 17:00:00,2026-05-21 17:32:00
86_18728857,86,18728857,0fe5c17cea248431e3747d95b7f038eb,슬레이 더 스파이어 2,low_priority,0.702490617536677,0,0,3,0.9998448286302342,1,0.46366427840327534,0.676905311778291,0.6733077905491698,624.0,657.0,17.147540983606557,11.737704918032788,0.0,0,3.673131097145797,5.337538079701318,61,2026-05-05 20:30:00,2026-05-05 21:30:00
149_19044652,149,19044652,29710a53f37c2f31b0862ed8ce678e44,명조:워더링 웨이브,low_priority,0.7023541453428863,0,0,6,0.9974268236475647,-1,0.8496417604912999,0.47745901639344257,0.6716564417177915,322.0,414.0,5.090909090909091,3.206611570247934,0.0909090909090909,2,4.135166556742355,6.021023349349527,121,2026-05-23 15:00:00,2026-05-23 17:00:00
160_19088163,160,19088163,d873fa70e2f8d4eb302949c41fbf8946,하스스톤,low_priority,0.7023200272944387,0,0,0,0.9991647813298428,0,0.7054759467758445,0.6078124999999999,0.5960674157303372,337.0,394.0,8.795081967213115,6.385245901639344,0.0163934426229508,1,3.8034378279303658,5.840641657373398,122,2026-05-25 23:00:00,2026-05-26 01:01:00
133_18974563,133,18974563,0f4d9f20aa461c5da5c68e4e65d35ff9,디아블로 4: 증오의 군주,low_priority,0.7022347321733197,1,1,5,0.9981882639288171,-1,0.9321903787103378,0.36,0.8604907975460122,116.5,134.0,1.2692307692307692,1.0,0.4615384615384615,4,4.1932574338870605,4.836281906951478,26,2026-05-19 15:00:00,2026-05-19 15:26:00
121_18901165,121,18901165,e14259667937be6e561d28ab156718be,명조:워더링 웨이브,low_priority,0.7022006141248721,0,0,0,0.9999919269751929,0,0.7092118730808599,0.6044270833333333,0.5960674157303372,662.0,829.0,12.082644628099173,8.438016528925619,0.024793388429752,1,4.125667033351141,6.371611847231857,121,2026-05-15 15:00:00,2026-05-15 17:00:00
162_19099591,162,19099591,5f800579267362c952f76f3c6fe695b2,연운,low_priority,0.7009723643807574,0,0,6,0.9319952584749488,-1,0.8552200614124873,0.4672131147540983,0.67840490797546,523.0,589.0,6.892561983471074,4.206611570247934,0.0743801652892562,3,4.471638793363569,6.380122536899765,121,2026-05-26 17:00:00,2026-05-26 19:00:00
